"member_casual","start_station_name","count_station"
"member","Public Rack - Central Ave & Lawrence Ave","30"
"member","Public Rack - California Ave & Touhy Ave - NW","30"
"member","Public Rack - Cicero Ave & North Ave","30"
"member","Damen Ave & 81st St","30"
"member","Kenton Ave & Madison St","30"
"member","Seeley Ave & Garfield Blvd","29"
"member","Cottage Grove Ave & 111th Pl","29"
"member","Central Ave & Madison St","29"
"member","Clyde Ave & 87th St","29"
"member","Ashland Ave & Garfield Blvd","28"
"member","Public Rack - Cicero Ave & Belle Plaine Ave","28"
"member","Public Rack - Springfield Ave & Lawrence Ave","28"
"member","Public Rack - Pulaski Rd & Fullerton Ave","28"
"member","Central Park Ave & Washington Blvd","28"
"member","Lavergne & Fullerton","27"
"member","Damen Ave & 51st St","27"
"member","Public Rack - Kedzie Ave & Chicago Ave","27"
"member","Halsted St & 73rd St","27"
"member","Public Rack - Brandon Ave & 91st St","27"
"member","North Ave & New England Ave","26"
"member","Eberhart Ave & 91st St","26"
"member","Major Taylor Trail & 115th St","26"
"member","Public Rack - Laramie Ave & Grand Ave","26"
"member","Constance Ave & 95th St","26"
"member","Shabbona Park","26"
"member","Ellis Ave & 83rd St","26"
"member","Tripp Ave & 15th St","26"
"member","Halsted St & 59th St","25"
"member","Wabash Ave & 83rd St","25"
"member","Public Rack - Western & 83rd","25"
"member","Rockwell St & 57th St","25"
"member","Central Park Ave & Douglas Blvd","25"
"member","California Ave & 36th St","25"
"member","Public Rack - Keating & Peterson","25"
"member","Artesian Ave & 71st St","25"
"member","Kedzie Ave & 66th Pl","25"
"member","Lawler Ave & 50th St","25"
"member","California Ave & Marquette Rd","24"
"member","Elizabeth St & 92nd St","24"
"member","Stony Island Ave & 82nd St","24"
"member","Public Rack - Hiawatha & Mendota","24"
"member","Public Rack - Oketo Ave & Belmont Ave","24"
"member","Public Rack - Parkside & Archer","24"
"member","Lawndale Ave & 111th St","24"
"member","Public Rack - Sacramento Ave & Devon Ave","24"
"member","Stewart Ave & 83rd St","24"
"member","Damen Ave & 74th St","24"
"member","Sacramento Ave & Pratt Blvd","24"
"member","Grace St & Central Ave","23"
"member","Public Rack - Christiana & Lincoln","23"
"member","Albany Ave & Douglas Blvd","23"
"member","Harding Ave & Division St","23"
"member","Halsted St & 56th St","23"
"member","Phillips Ave & 83rd St","23"
"member","Oak Park & Wellington","23"
"member","Central Ave & Harrison St","23"
"member","Western Ave & 79th St","23"
"member","Public Rack - Melvina Ave & Montrose Ave","23"
"member","Narragansett Ave & Wrightwood Ave","23"
"member","Loomis Blvd & 84th St","23"
"member","Public Rack - Cicero Ave & Roscoe St","22"
"member","Harlem Ave & Irving Park Rd","22"
"member","Homan Ave & Fillmore St","22"
"member","Commercial Ave & 100th St","22"
"member","Public Rack - Nordica & Archer","22"
"member","Kedzie Ave & 52nd St","22"
"member","Public Rack - Western Ave & 110th St","22"
"member","Narragansett Ave & McLean Ave","22"
"member","Public Rack - Evans Ave & 63rd St","22"
"member","Public Rack - Lawrence Ave & Kimball Ave","21"
"member","Public Rack - Avondale Ave & Addison St","21"
"member","Mango Ave & Diversey Ave","21"
"member","Granville Ave & Pulaski Rd","21"
"member","Lamon Ave & Chicago Ave","20"
"member","Rockwell St & Archer Ave","20"
"member","Vincennes Ave & 75th St","20"
"member","Public Rack - Foster Ave & Drake Ave","20"
"member","Kostner Ave & Lake St","20"
"member","Nordica & Medill","20"
"member","Public Rack - Mango & Higgins","20"
"member","Public Rack - Kildare Ave & North Ave","20"
"member","Public Rack - Western Ave & Jarvis Ave","20"
"member","Buckingham Fountain (Columbus/Balbo)","20"
"member","Marquette Ave & 89th St","20"
"member","Fullerton & Monitor","19"
"member","Public Rack - St Louis Ave & Berteau Ave","19"
"member","Public Rack - Milwaukee Ave & Leland Ave","19"
"member","Public Rack - Bishop St & 46th St","19"
"member","Public Rack - Kenton & Lawrence","19"
"member","Public Rack - Avers & Granville","19"
"member","Public Rack - Lotus Ave & Lawrence Ave","19"
"member","Public Rack - Milwaukee Ave & Addison St","19"
"member","Rhodes Ave & 71st St","19"
"member","Public Rack - Throop St & 109th Pl","19"
"member","Western Ave & 43rd St","19"
"member","Public Rack - Karlov Ave & Lawrence Ave","19"
"member","Public Rack - Keystone Ave & North Ave","19"
"member","Public Rack - Jonathan Y Scammon Public School","19"
"member","Kostner Ave & 63rd St","18"
"member","Rainbow - Beach","18"
"member","Bloomingdale Ave & Harlem Ave","18"
"member","Archer Ave & 43rd St","18"
"member","Dan Ryan Woods & 83rd St","18"
"member","Public Rack - Neva & Foster","18"
"member","Grace & Cicero","18"
"member","Kedzie Ave & 110th St","18"
"member","Mayfield Ave & Roosevelt Rd","18"
"member","Kostner Ave & Devon Ave","18"
"member","Laramie Ave & Addison St","18"
"member","Rockwell St & Archer Ave\t","18"
"member","Indiana Ave & 103rd St","17"
"member","Lawler Ave & North Ave","17"
"member","Lockwood Ave & Grand Ave","17"
"member","Public Rack - Cicero Ave & Altgeld St","17"
"member","Damen Ave & 87th St","17"
"member","Public Rack - Central Ave & George St","17"
"member","Laramie Ave & Irving Park Rd","17"
"member","Sayre Ave & Diversey Ave","17"
"member","Loomis St & 89th St","17"
"member","Public Rack - Komensky Ave & 59th St","17"
"member","Public Rack - Menard Ave & Grand Ave","17"
"member","Kedzie Ave & 73rd St","16"
"member","Public Rack - Western Ave & 100th St","16"
"member","Public Rack - Neva Ave & Grand Ave","16"
"member","Public Rack - Hamilton Ave & 95th St","16"
"member","Public Rack - Lawndale Ave & 23rd St","16"
"member","Steelworkers Park","16"
"member","Public Rack - Forrestville Ave & 47th St","16"
"member","Public Rack - Greenwood Ave & Lake Park Ave","16"
"member","Monitor Ave & Division St","16"
"member","Public Rack - Holbrook St & Milwaukee Ave","16"
"member","Public Rack - Cottage Grove & 86th St","16"
"member","21st St & Pulaski Rd","16"
"member","Public Rack - Sawyer Ave & Chicago Ave","16"
"member","Public Rack - Kenneth & Carmen","15"
"member","South Chicago Ave & 83rd St","15"
"member","Campbell Ave & 51st St","15"
"member","Public Rack - N. Oakview and W. Gregory St","15"
"member","Halsted St & 104th St","15"
"member","Sayre & Diversey","15"
"member","Public Rack - Lynch & Elston","15"
"member","Tripp Ave & 31st St","15"
"member","California Ave & 29th St","15"
"member","Public Rack - Leader & Caldwell","15"
"member","Public Rack - Lockwood & Archer","15"
"member","Public Rack - Lockwood Ave & Diversey Ave","15"
"member","Kenneth Ave & 50th St","15"
"member","Public Rack - Talman Ave & Pershing Rd","14"
"member","Pulaski Rd & 60th St","14"
"member","S Aberdeen St & W 106th St","14"
"member","Public Rack - Laflin St &51st ST","14"
"member","Public Rack - King Dr & 115th St","14"
"member","Public Rack - King Dr & 71st St","14"
"member","Public Rack - Christiana Ave & Bryn Mawr Ave","14"
"member","Torrence Ave & 106th St","14"
"member","Public Rack - Bryn Mawr Ave & Spaulding Ave","14"
"member","Public Rack - Monticello & Lawrence","13"
"member","Springfield Ave & 47th St","13"
"member","Public Rack - Menard Ave & Dakin St - midblock","13"
"member","Spaulding Ave & 16th St","13"
"member","Public Rack - Jeffrey Blvd & 71st St","13"
"member","Public Rack - Central Park Ave & Fillmore St","13"
"member","Major Ave & Addison St","13"
"member","Public Rack - Prairie Ave & 47th St ","13"
"member","Public Rack - Halsted St & 111th St","13"
"member","Public Rack - Halsted St & 63rd St","13"
"member","Public Rack - Langley Ave & Oakwood Blvd","13"
"member","Public Rack - Forest Glen Station ","13"
"member","Mulligan Ave & Wellington Ave","13"
"member","Tripp Ave & 65th St","13"
"member","Public Rack - Hamlin Ave & Grand Ave","13"
"member","Kilbourn Ave & Diversey Ave","13"
"member","Public Rack - Prairie Ave & Garfield Blvd N","13"
"member","Marmora Ave & Irving Park Rd","13"
"member","Lawndale Ave & 30th St","13"
"member","Lawndale Ave & 16th St","13"
"member","Public Rack - Kostner Ave & Wrightwood Ave","13"
"member","Public Rack - Jeffery Blvd & 67th St","12"
"member","Nordica Ave & Medill Ave","12"
"member","Central Park Ave & Ohio St","12"
"member","Public Rack - Garfield Park Conservatory","12"
"member","Harlem Ave & Bloomingdale Ave","12"
"member","Public Rack - Irving Park Rd & Austin Ave","12"
"member","Public Rack - Karlov Ave & Milwaukee Ave","12"
"member","Public Rack - Kedvale Ave & Peterson Ave","12"
"member","Kedzie Ave & Redfield Dr","12"
"member","Sacramento Blvd & Polk St","12"
"member","Public Rack - Laramie Ave & Fullerton Ave","12"
"member","Public Rack - Leamington & Elston","12"
"member","Public Rack - Maplewood Ave & 47th St","12"
"member","Public Rack - Marquette Ave & 83rd St","12"
"member","Lockwood Ave and Grand Ave","12"
"member","Public Rack - Milwaukee Ave & Sunnyside Ave","12"
"member","Public Rack - Woodlawn Ave & 63rd St S","12"
"member","Public Rack - N Narragansett Ave & Grand Ave","12"
"member","Public Rack - Western Ave & 47th Pl","12"
"member","Public Rack - State ST & 42nd St","12"
"member","Public Rack - St Louis & Lincoln","12"
"member","Public Rack - Sayer & Northwest Hwy","12"
"member","Public Rack - Halsted St & 95th St - SW","11"
"member","Public Rack - Wolcott Ave & 61st St","11"
"member","Roscoe & Harlem","11"
"member","Public Rack - Pulaski Rd & Stevens Ave","11"
"member","Public Rack - Milwaukee Ave & Pensacola Ave","11"
"member","Springfield Ave & 71st St","11"
"member","Public Rack - Lemont Ave & Keating Ave","11"
"member","Kildare Ave & 55th St","11"
"member","Public Rack - Christiana Ave & Lawrence Ave","11"
"member","Public Rack - Kenton Ave & Palmer St","11"
"member","Public Rack - California Ave & Ogden Ave","11"
"member","Public Rack - Mont Clare Ave & Higgins Ave","11"
"member","Public Rack - Hoyne Ave & 110th Pl","11"
"member","Bradley Park","11"
"member","Public Rack - Melvina & Foster","11"
"member","Wellington Ave & Mulligan Ave","11"
"member","Public Rack - Division St & Christiana Ave","11"
"member","Greenwood Ave & 91st St","11"
"member","Long Ave & North Ave","10"
"member","Public Rack - Winona St & Elston Ave","10"
"member","Public Rack - Northwest Hwy & Bryn Mawr","10"
"member","Racine Ave & 65th St","10"
"member","Troy Ave & 27th St","10"
"member","Public Rack - Lafayette Ave & 87th St - NW","10"
"member","Public Rack - Eli Whitney Public School","10"
"member","Scottsdale Park","10"
"member","Doty Ave & 111th St","10"
"member","Sacramento Ave & Pershing Rd","10"
"member","Public Rack - Kostner & Bryn Mawr","10"
"member","Public Rack - Komensky Ave & 63rd St","10"
"member","Kildare Ave & 26th St","10"
"member","Harlem Ave & Grace St","10"
"member","Public Rack - Spaulding Ave & Foster Ave","10"
"member","California Ave & 41st St","10"
"member","Public Rack - Lavergne Ave & Belle Plaine Ave","9"
"member","Mason Ave & Grand Ave","9"
"member","Public Rack - Lamon Ave & Archer Ave","9"
"member","Racine Ave & 57th St","9"
"member","Mayfield & Roosevelt Rd","9"
"member","Keeler Ave & Roosevelt Rd","9"
"member","Public Rack - Kedzie Ave & Arthington St","9"
"member","Public Rack - Kedzie Ave & Archer Ave","9"
"member","Public Rack - Kedzie Ave & 58th St","9"
"member","Homewood Ave & 115th St","9"
"member","Public Rack - Peterson Ave & Bernard Ave","9"
"member","Public Rack - Milwaukee Ave & Warner Ave","9"
"member","Public Rack - Milwaukee Ave & Waveland Ave","9"
"member","Wood St & 33rd St","9"
"member","Michigan Ave & 114th St","9"
"member","Public Rack - Ewing Ave & 99th St","9"
"member","Public Rack - Whipple St & 63rd St","9"
"member","Public Rack - Elston Ave & Kenneth Ave","9"
"member","Eggleston Ave & 92nd St","9"
"member","Dauphin Ave & 103rd St","9"
"member","Public Rack - Chase Ave & Touhy Ave - NE","9"
"member","Public Rack - Central Park & Peterson","9"
"member","Public Rack - Austin Ave & Roscoe St","9"
"member","Bennett Ave & 79th St","9"
"member","Public Rack - Marshfield Ave & 87th St","9"
"member","Laramie Ave & Gladys Ave","9"
"member","Public Rack - Halsted St & 76th St","8"
"member","Public Rack - Northwest Hwy & Neva Ave","8"
"member","Public Rack - Hamlin Ave & Madison St","8"
"member","Public Rack - Tripp Ave & North Ave","8"
"member","Public Rack - Nagel & Higgins","8"
"member","Public Rack - Buffalo Ave & 89th St","8"
"member","Carpenter St & 63rd St","8"
"member","Public Rack - Peterson Ave & Milwaukee Ave","8"
"member","Public Rack - Spaulding Ave & Bryn Mawr Ave","8"
"member","Public Rack - Homan Ave & Lake St","8"
"member","Harding Ave & Chicago Ave","8"
"member","Public Rack - Racine Ave & 74th St","8"
"member","Archer Ave & Homan Ave","8"
"member","Kildare & Cermak","8"
"member","Menard Ave & Division St","8"
"member","Public Rack - Langley Ave & 79th St","8"
"member","Public Rack - Peterson Park","8"
"member","Racine Ave & 61st St","8"
"member","Throop St & 52nd St","8"
"member","Public Rack - Kedvale Ave & Avondale Ave","8"
"member","Commercial Ave & 130th St","8"
"member","Public Rack - McCormick Blvd & Devon Ave","8"
"member","Public Rack - Central & Berteau","8"
"member","Major Ave & Bloomingdale Ave","7"
"member","Public Rack - Bernard St & Foster Ave","7"
"member","Public Rack - California Ave & Touhy Ave - SW","7"
"member","Public Rack - Central Park & Bryn Mawr","7"
"member","Public Rack - Cicero Ave & Cortland St - midblock","7"
"member","Public Rack - Elston Ave & Gunnison St","7"
"member","Midway Orange Line","7"
"member","Public Rack - Irving Park Rd & Menard Ave","7"
"member","Public Rack - Laflin St & 51st St","7"
"member","Public Rack - Mackinaw Ave & 85th St","7"
"member","Public Rack - Mobile Ave & Archer Ave","7"
"member","Public Rack - Mozart Elementary School","7"
"member","Public Rack - Narragansett Ave & Fullerton Ave","7"
"member","Public Rack - Perry Ave & 111th St","7"
"member","Marmora Ave & Belmont Ave","7"
"member","Public Rack - State St & 47th st","7"
"member","Public Rack - Western Ave & 104th St - East","7"
"member","Kildare Ave & Chicago Ave","7"
"member","Avenue O & 134th St","7"
"member","Public Rack - Normal Ave & 111th St","6"
"member","Pittsburgh Ave & Irving Park Rd","6"
"member","Public Rack - Avers Ave & Ogden Ave","6"
"member","Public Rack - Overhill Ave & Touhy Ave","6"
"member","Public Rack - Hiawatha Ave & Minnehaha Ave","6"
"member","Public Rack - Francisco Ave & Touhy Ave","6"
"member","Public Rack - Western Ave & 92nd Pl","6"
"member","Public Rack - California Ave & Pershing Rd","6"
"member","Public Rack - Sayre Ave & 59th St","6"
"member","Columbus Ave & 83rd Pl","6"
"member","Public Rack - Delphina & Foster","6"
"member","Major Taylor Trail & 124th St","6"
"member","Public Rack - Irving Park Rd & Parkside Ave","6"
"member","Public Rack - Chappel Ave & 71st St","6"
"member","Public Rack - Pulaski Rd & 51st Rd","6"
"member","Public Rack - Pulaski Rd & 65th St","6"
"member","Public Rack - Lorel Ave & Grand Ave","6"
"member","Public Rack - Norwood Park","6"
"member","Olive Harvey College","6"
"member","Public Rack - Ashland Ave & 63rd St","6"
"member","Public Rack - Wood St & 47th St","6"
"member","Public Rack - Sawyer Ave & Bryn Mawr Ave - SW","6"
"member","Public Rack - Ashland Ave & 83rd St","5"
"member","Ada St & 113th St","5"
"member","Public Rack - Damen Ave & 47th St","5"
"member","Public Rack - Michigan Ave & 96th St","5"
"member","Public Rack - Abbott Park","5"
"member","Public Rack - Damen & 81st","5"
"member","Public Rack - Montrose Ave & Lavergne Ave","5"
"member","Public Rack - 61st St & Melvina Ave","5"
"member","Public Rack - 532 E 43rd St","5"
"member","Public Rack - Cottage Grove Ave & 87th St","5"
"member","Wood St & 84th St","5"
"member","Public Rack - Kedzie Ave & 61st Pl W","5"
"member","Pine Ave & Division St","5"
"member","Pershing Rd & Sacramento Ave","5"
"member","Public Rack - Kostner Ave & North Ave","5"
"member","Public Rack - Kedzie Ave & 54th St - SE","5"
"member","Public Rack - Commercial Ave & 89th St","5"
"member","Public Rack - Pulaski & Ardmore","5"
"member","Public Rack - Lowe Park","5"
"member","Public Rack - Cicero & Rosemont","5"
"member","Public Rack - Halsted St & 102nd St","5"
"member","Paulina Ave & 87th St","5"
"member","Public Rack - Chopin Park","5"
"member","Public Rack - Leland Ave & Melvina Ave","5"
"member","Public Rack - Minnehaha Ave & Devon Ave","5"
"member","Francisco Ave & 85th St","5"
"member","S Wentworth Ave & W 111th St","5"
"member","Hegewisch Metra Station","5"
"member","Meade Ave & Fullerton Ave","5"
"member","Public Rack - Michigan Ave & 107th St","5"
"member","Public Rack - Leoti Ave & Central Ave (south)","5"
"member","Harding Ave & 31st St","5"
"member","Public Rack - Homan Ave & Roosevelt","5"
"member","Menard Ave & North Ave","5"
"member","Public Rack - Austin Blvd & North Ave","5"
"member","Public Rack - Harlem and W. 59th","5"
"member","Public Rack - Western Ave & 111th St - SW","5"
"member","Public Rack - Austin Ave & Wellington Ave","5"
"member","Public Rack - Austin & Higgins","5"
"member","Public Rack - Melvina Ave & Belmont Ave","5"
"member","Public Rack - Emerald Ave & 43rd St","5"
"member","Public Rack - Bryn Mawr Ave & Milwaukee Ave","5"
"member","Public Rack - Kedzie Ave & Walnut St","5"
"member","Public Rack - Mulligan & Northwest Hwy","5"
"member","Public Rack - Kedzie Ave & 64th St - SW","5"
"member","Public Rack - Harlem & Palatine","4"
"member","Public Rack - Kedzie Ave & 61st Pl E","4"
"member","Public Rack - Imlay & Milwaukee","4"
"member","Public Rack - Harding Ave & 47th St","4"
"member","St Louis Ave & Norman Bobbins Pl","4"
"member","Public Rack - Morgan St & 95th St","4"
"member","Public Rack - Laporte Ave & Armitage Ave","4"
"member","Maryland Ave & 104th St","4"
"member","Orange & Addison","4"
"member","Public Rack - Lake Park Ave & 47th St","4"
"member","Yates Blvd & 93rd St","4"
"member","Public Rack - South Shore Dr & 71st St","4"
"member","Glenlake Ave & Pulaski Rd","4"
"member","Public Rack - Exchange Ave & 73rd Pl","4"
"member","Hamlin Ave & 62nd Pl","4"
"member","Public Rack - Vincennes Ave & 95th St","4"
"member","Public Rack - Christiana Ave & Archer Ave","4"
"member","Public Rack - Linder Ave & Archer Ave","4"
"member","Kedzie Ave & Archer Ave","4"
"member","Public Rack - Kildare Ave & Washignton Blvd","4"
"member","Public Rack - Cicero Ave & Wellington Ave","4"
"member","Public Rack - The Montessori School of Englewood","4"
"member","La Villita Park","4"
"member","Public Rack - Odell & Talcott","4"
"member","Public Rack - 63rd Pl & Narraganssett Ave","4"
"member","Public Rack - Kedvale Ave & 63rd St E","4"
"member","Public Rack - Central Ave & North Ave","4"
"member","Parkside Ave & Armitage Ave","4"
"member","Public Rack - Wood St & 103rd St","4"
"member","Public Rack - Jeffery Blvd & 83rd St","4"
"member","Public Rack - Central Park Ave & Ogden Ave","4"
"member","Komensky Ave & 47th St","4"
"member","Public Rack - Colfax Ave & 83rd St","4"
"member","Public Rack - Yates Blvd & Exchange Ave","4"
"member","Pulaski Rd & 68th St","4"
"member","Public Rack - Sawyer Ave & Bryn Mawr Ave - SE","4"
"member","Oketo Ave & Addison St","4"
"member","Public Rack - Sacramento Blvd & Washington Blvd","4"
"member","La Villita Park (Albany/30th)","3"
"member","Public Rack - Linder & 51st","3"
"member","Public Rack - Halsted St & 109th St","3"
"member","Public Rack - Laramie Ave & Warwick Ave","3"
"member","Public Rack - Richard Daley College","3"
"member","Public Rack - Paxton Ave & 79th St","3"
"member","Public Rack - Ewing Ave & 106th St NW","3"
"member","Public Rack - Wilbur Wright College North","3"
"member","Public Rack - Walden Pkwy & 99th St","3"
"member","Public Rack - Canfield & Victoria","3"
"member","Public Rack - Calumet Ave & 71st St","3"
"member","Public Rack - Normandy Ave & Archer Ave","3"
"member","Public Rack - Pulaski Rd & Lake St","3"
"member","Public Rack - Kedzie Ave & Pershing Rd","3"
"member","Public Rack - Kedzie Ave & 63rd St","3"
"member","Public Rack - Kedzie Ave & 62nd Pl","3"
"member","Public Rack - Brighton Park Branch Chicago Library","3"
"member","Public Rack - Kedzie Ave & 54th St - SW","3"
"member","Public Rack - Bell Ave & 95th St","3"
"member","Public Rack - Western & 79th","3"
"member","Public Rack - Halsted St & 41st St","3"
"member","Public Rack - Baltimore Ave & 133rd St","3"
"member","Public Rack - Kedvale Ave & 26th St","3"
"member","Public Rack - South Shore High School","3"
"member","Public Rack - Western Ave & 104th St - West","3"
"member","Spaulding Ave & 63rd St","3"
"member","Public Rack - Irving Park Rd & Melvina Ave","3"
"member","Public Rack - Indiana Ave & 111th St","3"
"member","St. Louis & 71st St","3"
"member","Public Rack - Avenue M & 132nd St","3"
"member","Public Rack - Avenue J & 106th St","3"
"member","Public Rack - Austin Branch Chicago Public Library","3"
"member","Public Rack - Michele Clark Magnet High School","3"
"member","Public Rack - Eberhart Ave & 61st St","3"
"member","Public Rack - Spaulding Ave & 71st St","3"
"member","California Ave & Madison St","3"
"member","Public Rack - Ashland Ave & 71st St","3"
"member","Public Rack - Fullerton Ave & Lavergne Ave","3"
"member","Public Rack - Ozanam Ave & Devon Ave","3"
"member","Public Rack - Parkside & 63rd","3"
"member","Public Rack - Peterson Ave & Drake Ave","3"
"member","Public Rack - 63rd & Western Ave N","3"
"member","Public Rack - 56th St & Mulligan Ave","3"
"member","W 103rd St & S Avers Ave","3"
"member","Public Rack - Cottage Grove & 85th St","3"
"member","North Boundary Park","3"
"member","Public Rack - Cottage Grove & 84th St","3"
"member","Public Rack - Princeton Ave & 43rd St","3"
"member","Public Rack - Stony Is Ave & 73rd St","3"
"member","Public Rack - S Menard & W 63rd","3"
"member","Public Rack - Oak Park & Higgins","3"
"member","Rockwell St & 63rd St","3"
"member","Public Rack - Touhy Ave & Oconto Ave","2"
"member","Public Rack - Western Ave & 118th St","2"
"member","Public Rack - Halsted St & 94th St","2"
"member","Public Rack - Perry Ave & 108th Pl","2"
"member","Public Rack - Halsted St & 64th St","2"
"member","Public Rack - Halsted St & 113th St","2"
"member","Public Rack - Newcastle Ave & Belden Ave","2"
"member","Public Rack - Parkside & Elston","2"
"member","Public Rack - Pittsburgh Ave & Irving Park","2"
"member","Public Rack - Neenah & Dakin","2"
"member","Torrence Ave & 126th Pl","2"
"member","Public Rack - Ewing Ave & 105th St","2"
"member","Public Rack - Ewing Ave & 101st St","2"
"member","Public Rack - William J Onahan Public School","2"
"member","Public Rack - Devon Ave & Kinzua Ave","2"
"member","Vernon Ave & 107th St","2"
"member","Public Rack - Damen & 87th","2"
"member","Public Rack - Yates Ave & 100th St","2"
"member","Public Rack - Cicero & 64th","2"
"member","Public Rack - Chase Ave & Touhy Ave - NW","2"
"member","Columbus Ave & 79th St","2"
"member","Long Ave & Diversey Ave","2"
"member","Cicero Ave & Wellington Ave","2"
"member","Public Rack - Central & Prescott","2"
"member","Central Park Ave & 66th St","2"
"member","Public Rack - Pullman Community Center","2"
"member","Public Rack - Michigan Ave & 119th St","2"
"member","Wentworth Ave & 104th St","2"
"member","Public Rack - Back of the Yards Park","2"
"member","Western Ave & 62nd St","2"
"member","Western Ave & 81st St","2"
"member","Leamington Ave & Hirsch St","2"
"member","Public Rack - Ashland Ave & 46th St","2"
"member","Public Rack - Menard Ave & Leland Ave","2"
"member","Public Rack - Menard Ave & Agusta Blvd","2"
"member","Public Rack - Albany Ave & 63rd St","2"
"member","Public Rack - Al Raby School","2"
"member","Public Rack - Springfield & 79th","2"
"member","Altgeld Gardens","2"
"member","Public Rack - Ada St & 79th St","2"
"member","Public Rack - Ottowa Ave & Touhy Ave","2"
"member","Public Rack - Oketo & Northwest Hwy","2"
"member","Public Rack - 63rd & Western Ave S","2"
"member","Public Rack - Marshfield Ave & 45th St","2"
"member","Public Rack - Marquette Rd & 67th St","2"
"member","Public Rack - 10557 S Western Ave","2"
"member","Plainfield & Irving Park","2"
"member","Public Rack - Prairie Ave & 85th St","2"
"member","Lavergne Ave & 46th St","2"
"member","Public Rack - Pratt Ave & Odell Ave","2"
"member","Public Rack - Loomis St & 87th St","2"
"member","Public Rack - Loomis Blvd & 47th St","2"
"member","Public Rack - Longwood Dr & 95th St","2"
"member","Public Rack - Linder Ave & Belmont Ave","2"
"member","Public Rack - Hamlin Ave & Chicago Ave","2"
"member","S Michigan Ave & E 118th St","2"
"member","Public Rack - Leoti Ave & Central Ave (north)","2"
"member","Public Rack - Legler Regional Library","2"
"member","Public Rack - Leclaire Ave & Division St","2"
"member","Public Rack - Lawndale Ave & Polk St","2"
"member","Public Rack - Lake Shore Dr & Hayes Dr","2"
"member","Public Rack - Lake Park Ave & 44th St","2"
"member","Public Rack - Vincennes Ave & 95th Pl","2"
"member","Public Rack - W. Talcott & N. Oriole","2"
"member","Public Rack - Northwest Hwy & Raven St","2"
"member","Public Rack - Komensky Ave & 26th St","2"
"member","Public Rack - Kolin Ave & Archer Ave","2"
"member","Public Rack - Kingston Ave & 75th St","2"
"member","Kildare & Chicago Ave","2"
"member","Public Rack - Normal Blvd & 61st Pl","2"
"member","Public Rack - Wentworth Ave & 103rd St","2"
"member","Public Rack - Pulaski Rd & Roosevelt Rd","2"
"member","Kedzie Ave & 83rd St","2"
"member","South Chicago Ave & Elliot Ave","2"
"member","Public Rack - Kedzie Ave & 54th Pl","2"
"member","Public Rack - Nordica Ave & Addison St","2"
"member","Kedzie Ave & 104th St","2"
"member","Public Rack - Nina Ave & Avondale Ave","2"
"member","Panama Ave & Grace St","2"
"member","Public Rack - Justine St & 87th St","2"
"member","Spaulding Ave & 63rd","2"
"member","Public Rack - Newland Ave & Diversey Ave","2"
"member","Public Rack - Independence Blvd & Roosevelt","2"
"member","Public Rack - Hoyne Ave & 51st St","2"
"member","Public Rack - Houston Ave & 91st St","2"
"member","Public Rack - Western Ave & 111th St - SE","2"
"member","Public Rack - Homan Ave & 26th St","2"
"member","Public Rack - Homan & 79th","2"
"member","Public Rack - Pulaski Rd & 15th St","2"
"member","Public Rack - Higgins Ave & Neva Ave","1"
"member","Public Rack - Pulaski Rd & 41st","1"
"member","Public Rack - Pulaski Rd & 5th Ave","1"
"member","Public Rack - Pulaski Rd & 83rd St","1"
"member","Public Rack - Pulaski Rd & 85th St","1"
"member","Public Rack - Prairie Ave & 78th St","1"
"member","Public Rack - Piotrowski Park","1"
"member","Public Rack - Racine Ave & 76th","1"
"member","Public Rack - Racine Ave & 83rd St","1"
"member","Public Rack - Rhodes Ave & 79th St","1"
"member","Public Rack - Richmond St & Thorndale Ave","1"
"member","Public Rack - Rockwell & 111th St","1"
"member","Public Rack - Rockwell Ave & 71st St","1"
"member","Public Rack - Peoria St & 60th St","1"
"member","Public Rack - Roscoe St & Osceola Ave","1"
"member","Public Rack - Rutherford & 53rd","1"
"member","Public Rack - Rutherford Ave & Belmont Ave","1"
"member","Public Rack - S. Kilpatrick and W. 79th","1"
"member","Public Rack - S. New England/ W. 65th","1"
"member","Public Rack - Sacramento & 71st","1"
"member","Public Rack - Sacramento Ave & Greenleaf Ave","1"
"member","Public Rack - Sangamon St & 79th St","1"
"member","Public Rack - Paul Revere Elementary School","1"
"member","Public Rack - Senka ""Edward Duke"" Park","1"
"member","Public Rack - Ozman & Talcott","1"
"member","Public Rack - Ozark Ave & Addison St","1"
"member","Public Rack - Osceola Ave & Touhy Ave","1"
"member","Public Rack - Stewart Ave & 123rd St","1"
"member","Public Rack - Talman Ave & 51st St","1"
"member","Public Rack - Throop St & 48t ST","1"
"member","Public Rack - Tuley (Murray) Park","1"
"member","Public Rack - Vincennes Ave & 87th St","1"
"member","Public Rack - Vincennes Ave & 99th St","1"
"member","Public Rack - Washtenaw Ave & 63rd St","1"
"member","Public Rack - Wentworth Park","1"
"member","Public Rack - Western & 74th","1"
"member","Public Rack - Western Ave & 107th Pl","1"
"member","Public Rack - Western Ave & 111th St - NW","1"
"member","Public Rack - Newcastle Ave & Wellington Ave","1"
"member","Public Rack - Western Ave & 98th St","1"
"member","Public Rack - Newcastle & Archer","1"
"member","Public Rack - New England Ave & Grace St","1"
"member","Public Rack - Neola & Northwest Hwy","1"
"member","Public Rack - Western Blvd & 53rd St","1"
"member","Public Rack - Neenah & Archer","1"
